loss,nll,two_tailed_amlse,val_loss,val_nll,val_two_tailed_amlse
0.13274110166869538,2.0825587656481015,14.771745638806676,0.13010170610745747,2.5725990147333597,14.771945694781223
0.13050757883752814,2.08574460696875,15.070396650383703,0.1279423648516337,2.570670943686528,15.070595001273482
0.1283688244015101,2.088714356999966,15.366254332135181,0.1258737756808599,2.5687565874901384,15.36645102434884
0.12631872184973195,2.091462630757656,15.659372941331256,0.12389014593760173,2.5667932798379356,15.659568012548856
0.12435171495862458,2.0939889923130313,15.949798943012269,0.12198616846402487,2.5648168547693366,15.949992417376826
0.12246271958689631,2.09629027682914,16.237583456614118,0.12015698945522309,2.562794709770627,16.23777536576018
0.12064706042224978,2.098450103579833,16.52277177189169,0.11839814150333404,2.560754898838217,16.522962087860137
0.1189004272148933,2.100538054919882,16.805414353087215,0.11670549591382344,2.5586580138027637,16.805603098053332
0.11721885108530766,2.1025536977866537,17.0855572215142,0.11507522964477539,2.5565024634035822,17.08574441491973
0.11559863056175013,2.1045128286676236,17.363250241037715,0.11350381751855214,2.5542713070978658,17.363435900030026
0.11403632320371675,2.1064401953142258,17.63853732422799,0.11198804962635041,2.5520464966806036,17.63872148142963
0.11252880090916598,2.1083371886923974,17.911460225706406,0.1105249832868576,2.5498471895007846,17.911642903518775
0.11107317606730716,2.1102036280713805,18.182058788990577,0.10911182510852814,2.5476815873317875,18.18223999660425
0.1096667454394784,2.1120371591936724,18.450373947302815,0.1077459929784139,2.5455287770738253,18.450553689562348
0.10830699415854465,2.113837711015731,18.716444319893753,0.10642506917317708,2.5433947326312496,18.716622625808633
0.10699158112208049,2.1156048429845296,18.980309180061383,0.1051468053261439,2.5412781342746267,18.980486070319664
0.10571829304283048,2.1173342883022057,19.242010529340586,0.10390909477074942,2.5391624661583294,19.242186029561477
0.10448507827741128,2.1190286755990417,19.501583787643227,0.10270998092492421,2.5370948451931983,19.501757924194813
0.1032900420910537,2.120689440134863,19.75906451086202,0.10154764060179393,2.53508638924515,19.759237318096417
0.10213138280459393,2.1223130801983348,20.0144910518517,0.10042036322752634,2.5330917432149778,20.01466253963057
0.1010074020290571,2.1239004732490887,20.26789768732973,0.09932651392618815,2.5311476133100697,20.268067875724988
0.09991650816467074,2.1254505862458175,20.519319970963505,0.09826460174719492,2.5292459423616127,20.519488885211587
0.09885721773154452,2.12696284046327,20.76879183757046,0.09723319826523463,2.5273758876673282,20.768959506209562
0.09782813639184575,2.1284382031426765,21.016344887812238,0.09623097175359727,2.525537371591931,21.01651133473644
0.09682793645211207,2.129875340091195,21.262012037197067,0.0952566974957784,2.523708096129182,21.26217728825689
0.09585537095864614,2.1312739369334492,21.50582452104812,0.09430916019280751,2.521909822134186,21.50598860408229
0.09490927168248613,2.1326353390066477,21.74781162101555,0.09338725847005844,2.5201564698696393,21.74797455075941
0.09398853736527173,2.133961518002164,21.98800251468576,0.09248991211255392,2.518460188060835,21.988164297565117
0.09309211502227273,2.1352505603093666,22.226427832553497,0.09161612407366435,2.516791502919669,22.226588494320183
0.09221901040263628,2.136503578167888,22.46311550671721,0.0907649395664533,2.515154094293146,22.463275069662117
0.09136830049655074,2.137721467547026,22.69809184033172,0.08993543847401937,2.5135595112029154,22.6982503263404
0.0905391172151016,2.1389060952822394,22.93138254827251,0.08912672879298528,2.5120486351755362,22.931539958796208
0.08973062705601194,2.140057060675987,23.163014640212932,0.0883380228082339,2.5106173757144976,23.163170975599336
0.0889420339232119,2.141173474933656,23.393014561428558,0.08756858501831691,2.509251228232095,23.39316983351596
0.08817257985166072,2.142253717958608,23.621408502772347,0.08681770129998526,2.507925175863825,23.621562725417505
0.08742155109781297,2.143298004957149,23.84822036941051,0.0860846833984057,2.506644602133554,23.84837355644372
0.08668827594553001,2.1443087619882224,24.07347288265052,0.08536887409289678,2.5054269473247137,24.073625056280257
0.08597210742809154,2.145286314116924,24.29718998372607,0.08466967471440633,2.5042665634138737,24.29734115721611
0.08527243014716317,2.1462298977707883,24.519395650503206,0.08398646912972133,2.5031550312782245,24.51954583352326
0.0845886569356722,2.1471384468378165,24.740112791798275,0.08331872884432474,2.502080948547956,24.740262004056767
0.08392023295654681,2.1480145424448107,24.959362798331284,0.08266589472691219,2.5010508398669673,24.959511048495724
0.08326662516152417,2.148871406147022,25.177167354527878,0.08202745574712754,2.500056395412575,25.177314640380118
0.08262732423259397,2.149713273108707,25.39354737797208,0.08140293427308401,2.4990975210598783,25.393693712132723
0.08200184578880852,2.150538571306392,25.608523717973014,0.08079186729590097,2.498160025394161,25.60866911758211
0.081389729410042,2.151348735732208,25.82211602381304,0.0801938001314799,2.4972529897227034,25.822260506944623
0.08079053700092889,2.1521444908969274,26.034343644143572,0.07960828779141108,2.4963838146523343,26.034487228696758
0.08020384806296463,2.152924417666174,26.245226110676484,0.07903492963314056,2.495541696009885,26.24536879966759
0.07962925855882864,2.153689479745444,26.45478193697301,0.07847335042556126,2.4947261574789557,26.454923730958193
0.07906637963566761,2.1544395250277337,26.663030029080275,0.07792317835489909,2.4939293313645545,26.663170941528747
0.0785148414662836,2.1551744557125025,26.869988673823645,0.07738405911127726,2.493146543336051,26.870128719953435
0.07797428960172237,2.1558949231359934,27.075675498816512,0.0768556352853775,2.492380181885549,27.07581469376681
0.07744438285199703,2.1566008925724574,27.280107830542228,0.07633758920431137,2.4916270483399368,27.280246188983572
0.07692479787540044,2.1572933453464236,27.483302078514956,0.075829590121905,2.490895526858734,27.483439615285924
0.07641522120423769,2.1579708666584256,27.68527503733928,0.07533134021361669,2.490174459490038,27.685411765750132
0.07591535112617438,2.1586345919968655,27.886042471026492,0.07484253881374994,2.4894704949681383,27.886178401258668
0.07542490161618087,2.159283407582701,28.085620378929562,0.07436290655533473,2.4887764163115644,28.08575551960569
0.074943595127559,2.1599176608580684,28.284024413475226,0.07389218038320541,2.48809362467184,28.284158777353227
